OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
39105760,1219503C-F2B2-38E4-9BB430BE75390C43,97,2023/06/13 00:00:00+00,,routine
39105761,1CEB4EC7-3048-983B-262BB83F02B8C680,97,2023/06/13 00:00:00+00,,routine
39105762,57F1579A-E488-3372-DD1CAA9AA684A4BD,95,2023/06/14 00:00:00+00,,routine
39105763,677F646A-A911-8B2C-D0CE870B433C1A39,95,2023/06/14 00:00:00+00,,routine
39105764,CB41D5B1-B297-371A-1A56A61ACB70219E,97.5,2018/04/23 00:00:00+00,,routine
39105765,869000E7-5056-A20B-FA42A7EA56515803,99,2018/05/02 00:00:00+00,,routine
39105766,43D0D576-5056-A20B-FA617EF20828D565,99,2018/05/02 00:00:00+00,,routine
39105767,2AC41A9A-5056-A20B-FA4CFD8C5BFCD2CC,90.5,2018/05/03 00:00:00+00,,routine
39105768,72C0C403-0BCA-9C8F-C3511B15107F1DC0,91.5,2018/05/03 00:00:00+00,,routine
39105769,B1F2DF3F-AC80-F72D-2F97FD07407EB638,92.5,2018/05/03 00:00:00+00,,routine
39105770,500354,94.5,2018/05/03 00:00:00+00,,routine
39105771,6BC8C5E5-9738-A7E9-7194E8CC0328C643,95,2018/05/03 00:00:00+00,,routine
39105772,28FC0E9B-BB87-FE44-52FFC635A4FC8A1C,95.5,2018/05/03 00:00:00+00,,routine
39105773,E69942CB-5056-A20B-FAD8C0DEA0CB3795,95.5,2023/06/16 00:00:00+00,,routine
39105774,7B27C68C-CECA-0922-3F7620ABAAFBE2B1,96,2023/06/16 00:00:00+00,,routine
39105775,A0960C12-4DF7-445D-9705-68FD639A618D,96,2023/06/16 00:00:00+00,,routine
39105776,D95975FD-C149-D16F-BBD61016DEF3C897,96,2023/06/16 00:00:00+00,,routine
39105777,194B6619-1014-8C9B-876412C4C14823C6,92.5,2023/06/27 00:00:00+00,,routine
39105778,493871,98,2018/04/23 00:00:00+00,,routine
39105779,DCCC6ED5-103B-17C5-4858A9828639BABA,98,2018/04/23 00:00:00+00,,routine
39105780,E3CFD01C-5056-A20B-FA9A5CD132D38EEB,98,2018/04/23 00:00:00+00,,routine
39105781,AE738462-E648-427C-1B3797843EB8682B,98.5,2018/04/23 00:00:00+00,,routine
39105782,DB3E3594-5056-A20F-9ECA47A43C375CA4,99,2018/04/23 00:00:00+00,,routine
39105783,7CF4234B-5056-A20B-FA1D692D757595BA,94,2018/04/30 00:00:00+00,,routine
39105784,C25D1EF1-EE87-FF02-C033DFF48441496E,95,2018/04/30 00:00:00+00,,routine
39105785,4A091C7F-EB2C-5A8C-B24359646582C21C,96,2018/04/30 00:00:00+00,,routine
39105786,508734,96,2018/04/30 00:00:00+00,,routine
39105787,4D4303DD-FB3C-BE36-DCB8808A05708ED9,96.5,2018/04/30 00:00:00+00,,routine
39105788,DBDAF733-5056-A20F-9EB4AF71A37D6215,96.5,2018/04/30 00:00:00+00,,routine
39105789,E9027348-BEEC-731B-9B7B8610D92CBF52,96.5,2018/04/30 00:00:00+00,,routine
39105790,4964C3FB-9954-7804-4B21BD0C450E5452,90,2023/06/22 00:00:00+00,,routine
39105791,127E751E-5056-A20B-FA5DA14C288A696F,86.5,2018/04/26 00:00:00+00,,routine
39105792,F0EB5EA3-DCF0-DB2B-AA7828A5AA0EFD04,92,2018/04/26 00:00:00+00,,routine
39105793,70F3DE35-F05B-4996-A9CD33D7B2451B27,93.5,2018/04/26 00:00:00+00,,routine
39105794,7CED075A-5056-A20B-FAC4142B177D629D,94,2018/04/26 00:00:00+00,,routine
39105795,B43CBB33-F465-7643-0937D34952A8F653,94,2018/04/26 00:00:00+00,,routine
39105796,683DD75A-D90B-06DE-AF0C2A94AE9606D3,95,2018/04/26 00:00:00+00,,routine
39105797,EC3C49BC-5056-A20B-FA4E1BC1EB6BBD16,95,2018/04/26 00:00:00+00,,routine
39105798,568DB08D-149A-11B7-94CF123B39527CC7,97,2023/06/13 00:00:00+00,,routine
39105799,9C2F5425-154F-13B8-8BB698F8E851909E,97,2023/06/13 00:00:00+00,,routine
39105800,D3AEEAA0-5056-A20B-FAD3D98905DE3F96,95.5,2018/04/26 00:00:00+00,,routine
39105801,48BB774B-5056-A20B-FACE3FD08104B82C,95.5,2018/04/26 00:00:00+00,,routine
39105802,AEDA725F-A0DD-1EBC-94ADC7C37C150CCF,97,2018/04/30 00:00:00+00,,routine
39105803,500483,97,2018/04/30 00:00:00+00,,routine
39105804,496656,97.5,2018/04/30 00:00:00+00,,routine
39105805,BE226E9B-5056-A20B-FAD62774D86EE0C1,98.5,2018/04/30 00:00:00+00,,routine
39105806,7921C4AF-CF6C-9FFD-EDD3A31C45A9BBE0,98.5,2018/04/30 00:00:00+00,,routine
39105807,7AEBF9FE-B57E-25A9-563C252EB604A760,98.5,2018/04/30 00:00:00+00,,routine
39105808,495446,99.5,2018/04/30 00:00:00+00,,routine
39105809,3772C66C-0859-067E-2CEAB8CBCA8AAD5E,99.5,2018/04/30 00:00:00+00,,routine
39105810,BAC0CE2D-5056-A20F-9E333774D0A7403E,98.5,2023/06/07 00:00:00+00,,routine
39105811,11C40812-1060-9D6F-AE04129347F2A7D2,99.5,2023/06/07 00:00:00+00,,routine
39105812,6160DE1B-B8E7-73ED-E230032802FDD923,99.5,2023/06/07 00:00:00+00,,routine
39105813,499685,98,2018/11/29 00:00:00+00,,routine
39105814,B43CBB33-F465-7643-0937D34952A8F653,98,2018/11/29 00:00:00+00,,routine
39105815,DB3E3594-5056-A20F-9ECA47A43C375CA4,98,2018/11/29 00:00:00+00,,routine
39105816,201ED96C-A040-DAA7-242024F2925075B5,93.5,2018/12/03 00:00:00+00,,routine
39105817,4B835715-9739-E234-4E1A2DC210F7C10C,94,2018/12/03 00:00:00+00,,routine
39105818,5133DCF2-04B5-55F3-98CF917D6654B8CA,95,2018/12/03 00:00:00+00,,routine
39105819,ADDA8D14-5056-A20B-FA7528D4B675D29B,95,2018/12/03 00:00:00+00,,routine
39105820,404C2D11-EB55-CDE2-1F18492576CE0ECD,95.5,2018/12/03 00:00:00+00,,routine
39105821,A96B9E66-3048-98E5-1AEEFB37C98C2DCD,96,2018/12/03 00:00:00+00,,routine
39105822,500142,96,2018/12/03 00:00:00+00,,routine
39105823,010EBE88-D265-AB66-7F9392ED1ABEA2FC,96,2018/12/03 00:00:00+00,,routine
39105824,501070,98,2023/08/17 00:00:00+00,,routine
39105825,D2B91498-48BE-4956-91F2-30DB10295D32,98,2023/08/17 00:00:00+00,,routine
39105826,CC24C417-1529-D217-3D9FCE28397A3E68,98.5,2023/08/17 00:00:00+00,,routine
39105827,62509BEA-5056-A20F-9E26A6C7EF48CCE1,99,2023/08/17 00:00:00+00,,routine
39105828,F419019A-3048-9933-8014F07F6D794ACD,99,2023/08/17 00:00:00+00,,routine
39105829,1B628540-DFB8-4472-BE0FFD91A891C4F8,99.5,2018/11/29 00:00:00+00,,routine
39105830,527106,99,2018/11/29 00:00:00+00,,routine
39105831,7D2C5E30-1422-201B-193177EC5CA6B742,99,2018/11/29 00:00:00+00,,routine
39105832,44FA4765-D5B2-6F90-EC1E106DFAFE90CC,,2018/11/30 00:00:00+00,,routine
39105833,501311,,2018/11/30 00:00:00+00,,routine
39105834,951C8F79-EFF9-4FF4-99073F7E722AE045,91,2018/11/30 00:00:00+00,,routine
39105835,FDDBCDE8-5056-A20B-FA93DFC61EBBFCE7,92,2018/11/30 00:00:00+00,,followup
39105836,E0C83542-5056-A20B-FA05B7D9106C730F,93,2018/11/30 00:00:00+00,,routine
39105837,C689130C-0FC2-13F2-AD6F2648753473DF,97.5,2018/11/30 00:00:00+00,,routine
39105838,19A00F33-964E-F469-F6D8426ED0A947E1,98,2018/11/30 00:00:00+00,,routine
39105839,500537,90.5,2023/06/16 00:00:00+00,,routine
39105840,13D531F0-B946-12D6-78C3EC64AFE17A6D,94,2023/06/16 00:00:00+00,,routine
39105841,7909EFA4-5056-A20B-FA3DB55104462B8C,95,2023/06/16 00:00:00+00,,routine
39105842,22D8D63D-0A57-E8B1-965C6448D1A3A91B,94,2018/11/30 00:00:00+00,,routine
39105843,501311,94,2018/11/30 00:00:00+00,,routine
39105844,32341ED1-0811-4542-FDD4A543625D55C7,95,2018/11/30 00:00:00+00,,routine
39105845,AE3BC6FF-5056-A20B-FA8786E4EE0AC607,95,2018/11/30 00:00:00+00,,routine
39105846,E46381D4-5056-A20F-9E59D3D21B5A31C0,95,2018/11/30 00:00:00+00,,routine
39105847,C49DE97B-0B8D-AFB8-C69EC351D03BCBE0,96,2018/11/30 00:00:00+00,,routine
39105848,12F1FA01-1465-87E8-1C2216229E77FD7E,96,2018/11/30 00:00:00+00,,routine
39105849,C07D8266-92A3-8F8D-2F9D5BE26399B0A6,97,2018/11/30 00:00:00+00,,routine
39105850,9FFA682B-3048-9838-FC2B7D85A64F8C43,92,2023/06/08 00:00:00+00,,routine
39105851,7F763CE9-1D99-41C2-A647-EE651849C392,100,2023/06/08 00:00:00+00,,routine
39105852,B0B9FD93-B162-1279-80AF18A1663A2424,93.5,2023/06/08 00:00:00+00,,routine
39105853,D1D46A7B-5056-A20F-9E42C26885A9D53D,98.5,2018/11/30 00:00:00+00,,routine
39105854,6DC30891-9D3D-235D-89533A394D6F3902,96.5,2018/12/03 00:00:00+00,,routine
39105855,E8309E19-D9EF-F75D-D1B18B5C4E1092EB,96.5,2018/12/03 00:00:00+00,,routine
39105856,501369,97,2018/12/03 00:00:00+00,,routine
39105857,C24406C9-5056-A20B-FA42DC881F7EF579,97.5,2018/12/03 00:00:00+00,,routine
39105858,13455ACE-5056-A20B-FA4810913766BCE8,98,2018/12/03 00:00:00+00,,routine
39105859,5F87670A-B0B1-247D-E4DC623C3FD47966,98,2018/12/03 00:00:00+00,,routine
39105860,04F99854-009D-5139-7286AC66B1ED4DAF,98,2018/12/03 00:00:00+00,,routine
39105861,501471,98,2018/12/03 00:00:00+00,,routine
39105862,DAA705F6-0C53-0CEA-DBC5F33D3CD19FC8,98,2018/12/03 00:00:00+00,,routine
39105863,C9E19063-5056-A20F-9E97CD2E57A6AAC0,97,2023/06/01 00:00:00+00,,routine
39105864,F1454456-5056-A20B-FA4295B6B6BE16ED,97,2023/06/01 00:00:00+00,,routine
39105865,834A14DE-5056-A20F-9E389DA914FF003F,99.5,2018/11/30 00:00:00+00,,routine
39105866,3A5E4081-5056-A20B-FA2CB25FE6E3E170,98.5,2018/12/03 00:00:00+00,,routine
39105867,98E38A03-1422-201B-19A7C533564B14FF,99,2018/12/03 00:00:00+00,,routine
39105868,22FE4545-B59D-6633-A785A1BFD3E6ECBF,87.5,2018/12/12 00:00:00+00,,routine
39105869,81B23E79-0129-72D8-68DDAA44DC137787,88,2018/12/12 00:00:00+00,,routine
39105870,7EA69333-9163-811F-D4611DD4E62553DA,92,2018/12/12 00:00:00+00,,routine
39105871,497911,92.5,2018/12/12 00:00:00+00,,routine
39105872,61047990-004C-80CC-A839672FA5AD75F1,93,2018/12/12 00:00:00+00,,routine
39105873,5BEC1301-19E1-4E26-8D9C-0B6C3162209C,94,2023/06/08 00:00:00+00,,routine
39105874,797A457B-5056-A20F-9E53EE67111D47EC,95,2023/06/09 00:00:00+00,,routine
39105875,8B5D8B0A-E9D9-4F4F-9B9A-0F33D65C9D52,96,2023/06/09 00:00:00+00,,routine
39105876,2C00AFF1-5056-A20B-FA46933D1CFFAD04,96.5,2023/06/09 00:00:00+00,,routine
39105877,495579,88,2018/12/04 00:00:00+00,,routine
39105878,40CA9D3F-F1D5-B82D-638B7DBF6DBA6CA2,94.5,2018/12/12 00:00:00+00,,routine
39105879,EAE70E0B-9CBA-B697-8CA469BE81743C09,94.5,2018/12/12 00:00:00+00,,routine
39105880,EC3C49BC-5056-A20B-FA4E1BC1EB6BBD16,95,2018/12/12 00:00:00+00,,routine
39105881,1ABD3045-E27A-DC56-3B020BA23A7D5DE5,95.5,2018/12/12 00:00:00+00,,routine
39105882,FFDDDE34-A77E-D142-07EF41B212A679BF,95.5,2018/12/12 00:00:00+00,,routine
39105883,2303D63D-A217-8826-63E12D7148D085B9,95.5,2018/12/12 00:00:00+00,,routine
39105884,5974DF12-5056-A20F-9E8473AB7843B29C,90,2018/12/04 00:00:00+00,,routine
39105885,EC4FC28D-E0BD-8542-AB5CC495EE71B4A8,95,2018/12/13 00:00:00+00,,routine
39105886,C5CBE5F9-5056-A20B-FA53389171E7F32A,95.5,2018/12/13 00:00:00+00,,followup
39105887,3AC4D7D2-BC97-79A0-48485507E61498AC,96,2018/12/13 00:00:00+00,,routine
39105888,BBA7B7F0-B58E-AB71-F5FC37280B1E6079,96,2018/12/13 00:00:00+00,,routine
39105889,500727,96.5,2018/12/13 00:00:00+00,,routine
39105890,501978,96.5,2018/12/13 00:00:00+00,,routine
39105891,A895103E-C654-E507-09D9DD7A9E985366,96.5,2018/12/13 00:00:00+00,,followup
39105892,ABB915A7-FB1C-E245-55746A337E70412E,96.5,2018/12/13 00:00:00+00,,followup
39105893,AEDA725F-A0DD-1EBC-94ADC7C37C150CCF,96.5,2018/12/13 00:00:00+00,,routine
39105894,1BCF0760-9808-0C56-EFC36E8F5B239913,99,2023/06/05 00:00:00+00,,routine
39105895,0B856CB6-976A-4603-2C40BBFD725556B0,99.5,2023/06/05 00:00:00+00,,routine
39105896,DE4CECB2-A59E-5221-23B489D75D9B485F,94.5,2023/06/06 00:00:00+00,,routine
39105897,F647B2FD-AD65-B86C-1DF3C8AE722FC018,94.5,2023/06/06 00:00:00+00,,routine
39105898,A62761F8-13CA-1234-00FAE7F8BC690668,93,2018/12/04 00:00:00+00,,routine
39105899,20917B2D-5056-A20B-FAFBA9F8A93553C5,92.5,2018/12/04 00:00:00+00,,routine
39105900,496282,97,2018/12/13 00:00:00+00,,routine
39105901,5697F330-6569-E518-A645E9D259884E2D,97,2018/12/13 00:00:00+00,,routine
39105902,6C064361-FF61-3476-9C44B5A27F2E4B05,97,2018/12/13 00:00:00+00,,routine
39105903,D3AEEAA0-5056-A20B-FAD3D98905DE3F96,97,2018/12/13 00:00:00+00,,routine
39105904,501777,97.5,2018/12/13 00:00:00+00,,routine
39105905,AB4F8A26-5056-A20F-9EA1607288F576E6,97.5,2018/12/13 00:00:00+00,,routine
39105906,1CD6B36C-5056-A20B-FA8B415899EDC59E,98,2018/12/13 00:00:00+00,,routine
39105907,DA2E05F1-E825-5DC9-92E1ABD1EABB435B,98,2018/12/13 00:00:00+00,,routine
39105908,080BAD14-5190-4F5B-BAC6-50D6DC0BB344,95.5,2023/06/06 00:00:00+00,,routine
39105909,28F4897F-AD09-5F2C-C762085417B50EB9,95.5,2023/06/06 00:00:00+00,,routine
39105910,B0E01AAA-5056-A20B-FA4FA5754FE64460,95.5,2023/06/06 00:00:00+00,,routine
39105911,1B3F94A1-09F3-6EA0-DE354BA67F9B7958,96,2018/04/26 00:00:00+00,,routine
39105912,E876B82C-1075-68CB-EF0313028A926EB2,85.5,2018/05/01 00:00:00+00,,routine
39105913,39DC5D6B-A359-F2DE-24FF026BABC24ACF,84,2018/05/01 00:00:00+00,,routine
39105914,B5DA1649-3048-94EE-98A4ED10B4285F03,93,2018/05/01 00:00:00+00,,routine
39105915,19E33663-1714-195A-D8E0691F204EE70B,93,2018/05/01 00:00:00+00,,routine
39105916,ABB915A7-FB1C-E245-55746A337E70412E,93,2018/05/01 00:00:00+00,,routine
39105917,D3A86802-5056-A20B-FA6DCC94AAC3C2A9,93.5,2018/05/01 00:00:00+00,,routine
39105918,509028,95,2018/05/01 00:00:00+00,,followup
39105919,494901,95.5,2018/05/01 00:00:00+00,,routine
39105920,C6DE99AE-A304-4FC5-86E459D99DB8C9FF,95.5,2018/05/01 00:00:00+00,,routine
39105921,C2120FF2-3048-98E1-5CD1D3F2B01879DB,96,2023/06/06 00:00:00+00,,routine
39105922,FC742E60-5056-A20B-FA3B38EA155187B5,96,2023/06/06 00:00:00+00,,routine
39105923,010EBE88-D265-AB66-7F9392ED1ABEA2FC,97,2018/04/26 00:00:00+00,,routine
39105924,F419019A-3048-9933-8014F07F6D794ACD,97,2018/04/26 00:00:00+00,,routine
39105925,AE4C6306-D57F-BD1C-CB9AD502F0D448B4,96,2018/05/01 00:00:00+00,,routine
39105926,2C982E49-ED53-0DD6-74B60CC60602984A,96,2018/05/01 00:00:00+00,,routine
39105927,D6B88960-FAF0-EAA0-18D96959D8D7FB78,96,2018/05/01 00:00:00+00,,routine
39105928,E75DD6E2-5056-A20F-9EB7E7DAC7E0B88E,96.5,2018/05/01 00:00:00+00,,routine
39105929,FE20CCFA-5056-A20B-FAB99CA5A40EBD85,96.5,2018/05/01 00:00:00+00,,routine
39105930,A775CE61-0CFB-D44A-E802CD7A730F9989,97,2018/05/01 00:00:00+00,,routine
39105931,503992,97,2018/05/01 00:00:00+00,,routine
39105932,499940,97.5,2018/05/01 00:00:00+00,,routine
39105933,65BCFE70-E94A-8FC5-58CB90AF44E9DCD1,96,2023/06/29 00:00:00+00,,routine
39105934,8B2650A5-5056-A20F-9E3C4378BFFD233C,96,2023/06/29 00:00:00+00,,routine
39105935,AA2A6750-5056-A20F-9EB580E4107BE1A4,96,2023/06/29 00:00:00+00,,routine
39105936,CD8C34E4-5056-A20F-9EA39D0246B69596,96,2023/06/29 00:00:00+00,,routine
39105937,F3FE5446-5056-A20B-FA98A17883127F88,96,2023/06/29 00:00:00+00,,routine
39105938,17F1D385-BE09-6BD0-7A88C1624D7C3ABC,97.5,2018/04/26 00:00:00+00,,routine
39105939,1DB876F0-3048-983B-2612118AA681C9B9,97.5,2018/04/26 00:00:00+00,,routine
39105940,CBBC047B-D49D-09A0-76850528BCD6E53C,97.5,2018/04/26 00:00:00+00,,routine
39105941,229243AD-BDB1-D108-8B281A24E6E770AC,98,2018/04/26 00:00:00+00,,routine
39105942,FCED12AE-B819-1AC2-47B1ED231CCDA163,98,2018/04/26 00:00:00+00,,routine
39105943,500824,98,2018/04/26 00:00:00+00,,routine
39105944,496560,98.5,2018/04/26 00:00:00+00,,routine
39105945,104FD68A-10FF-100C-00D0DB759282A0B7,99,2018/04/26 00:00:00+00,,routine
39105946,F668158E-C5B5-4B72-0EB05C4589D31810,98.5,2018/05/01 00:00:00+00,,routine
39105947,501051,98.5,2018/05/01 00:00:00+00,,routine
39105948,5531A173-07A1-EC32-F3B8B9A39DC95824,98.5,2018/05/01 00:00:00+00,,routine
39105949,D247568D-E927-E87E-E0C2EA0C278B96D3,99,2018/05/01 00:00:00+00,,routine
39105950,CC2A5272-5056-A20F-9EFCFFFC9E2BEAFF,96.5,2018/05/03 00:00:00+00,,routine
39105951,7CEBE9B3-1422-201B-19230D9C2A35046B,96.5,2018/05/03 00:00:00+00,,routine
39105952,3F646BB5-F86D-4910-A0F629385505F263,98,2023/06/14 00:00:00+00,,routine
39105953,3879900C-045B-4A64-9785-4E60E36ABD0D,98.5,2023/06/14 00:00:00+00,,routine
39105954,3CF727F9-5056-A20F-9ED4AAB24366C804,98.5,2023/06/14 00:00:00+00,,routine
39105955,624B4172-1422-201B-197EB98F3ED80136,95.5,2018/04/27 00:00:00+00,,routine
39105956,B450A405-E085-B166-0BABBDE562D2B946,95.5,2018/04/27 00:00:00+00,,routine
39105957,EE583478-5056-A20B-FA2434D4E6554EB1,81,2018/04/30 00:00:00+00,,routine
39105958,FE34364C-CD56-18FB-DE938771F8D7A1F1,90,2018/04/30 00:00:00+00,,routine
39105959,5133DCF2-04B5-55F3-98CF917D6654B8CA,93,2018/04/30 00:00:00+00,,routine
39105960,DE4CECB2-A59E-5221-23B489D75D9B485F,93.5,2018/04/30 00:00:00+00,,routine
39105961,4960FC8E-5056-A20B-FAABAB672D1F51B9,93.5,2018/04/30 00:00:00+00,,routine
39105962,940EFB76-5056-A20B-FA39499A3ADC67F6,93.5,2018/04/30 00:00:00+00,,routine
39105963,B21AA9CD-C654-62D5-80274CC47DB4ED1C,93,2018/04/30 00:00:00+00,,routine
39105964,B00D114C-6865-106A-9E2F97727CE9B9FE,97,2018/05/01 00:00:00+00,,routine
39105965,6B497397-5056-A20F-9EFAA6B192EF0406,96,2018/04/27 00:00:00+00,,followup
39105966,0658DEC8-BD1C-2663-7AF17FD0C3EBAEAB,96.5,2018/04/27 00:00:00+00,,routine
39105967,D3F0A4AA-5056-A20B-FACE2499B85E2F67,98.5,2018/04/27 00:00:00+00,,routine
39105968,B427BA72-FBF6-D4CB-F5FEDCC2F5D249AC,99.5,2018/04/27 00:00:00+00,,routine
39105969,012BD35B-E1D0-BE1F-ED0468117DE14D50,97,2018/05/03 00:00:00+00,,routine
39105970,0686332A-1422-201B-1921E27F28651CDF,97,2018/05/03 00:00:00+00,,routine
39105971,506B26DF-F5A3-5F11-179B3649B36109D3,97,2018/05/03 00:00:00+00,,routine
39105972,C706E4A5-AE68-2750-2A46DF253AB7D43E,97.5,2018/05/03 00:00:00+00,,routine
39105973,1B07758E-5056-A20B-FA4280278BF4BE9F,97.5,2018/05/03 00:00:00+00,,routine
39105974,502055,98,2018/05/03 00:00:00+00,,routine
39105975,89FAA9F8-D3D0-4FF8-EC8F29193DAFE4A0,99.5,2023/05/23 00:00:00+00,,routine
39105976,532E4BDA-AE31-4EDB-8F8A-2C6723B6FB65,95.5,2023/05/31 00:00:00+00,,routine
39105977,498796,98.5,2023/06/14 00:00:00+00,,routine
39105978,AEBF3945-C6DB-4A16-9568-080118D7876C,99,2023/06/14 00:00:00+00,,routine
39105979,14AA2A23-CC2C-4FD3-A7C1-F065F92E68D3,96,2023/08/02 00:00:00+00,,routine
39105980,F6772EC7-5056-A20F-9E7C4188BAF0658E,96,2023/08/02 00:00:00+00,,routine
39105981,8BE7129B-5056-A20B-FA4872C8DC028611,97,2018/08/11 00:00:00+00,,routine
39105982,CF62B2FC-5056-A20B-FA306E816A637DB8,98.5,2018/08/11 00:00:00+00,,routine
39105983,A3369CD8-3048-98E5-1AB6A39914ACC073,82.5,2018/08/14 00:00:00+00,,routine
39105984,495604,86,2018/08/14 00:00:00+00,,routine
39105985,57A2B977-5056-A20F-9E6895E27B04E5D2,90.5,2018/08/14 00:00:00+00,,routine
39105986,802D7D04-5056-A20B-FA8999715ACC3ACE,91,2018/08/14 00:00:00+00,,routine
39105987,3090B8EE-DC2C-EFE0-4D8A189FA7DCD184,93,2018/08/14 00:00:00+00,,routine
39105988,500275,93,2018/08/14 00:00:00+00,,followup
39105989,0658DEC8-BD1C-2663-7AF17FD0C3EBAEAB,94,2018/08/14 00:00:00+00,,routine
39105990,0984E55F-B22B-53FA-135A1404249A3F37,95,2023/06/05 00:00:00+00,,routine
39105991,496788,95.5,2023/06/05 00:00:00+00,,routine
39105992,5C87A404-5056-A20B-FAD57B316221E302,95.5,2023/06/05 00:00:00+00,,routine
39105993,9A254436-0EAB-F8DB-C8C98CF137CFAACC,95.5,2023/06/05 00:00:00+00,,routine
39105994,4B835715-9739-E234-4E1A2DC210F7C10C,96,2023/06/21 00:00:00+00,,routine
39105995,10CCCF7C-1447-1195-3E3A106F4313A94F,96.5,2023/06/21 00:00:00+00,,routine
39105996,1562A008-BC4E-14A7-13BA1A7822AB2960,97.5,2018/09/13 00:00:00+00,,routine
39105997,204E511F-E1A0-C212-E5C65246FF94E7EA,98,2018/09/13 00:00:00+00,,routine
39105998,0D781320-0196-91B6-45AA697DB1F4C78C,99,2018/09/13 00:00:00+00,,routine
39105999,A729FB8D-5056-A20B-FA5547124FDD9387,99,2018/09/13 00:00:00+00,,routine
39106000,04EDD59D-EE66-E1B1-0B60F2C425C9662E,90,2018/09/17 00:00:00+00,,routine
39106001,ADFC6E3C-5056-A20B-FA23B857BD5C80ED,90.5,2018/09/17 00:00:00+00,,routine
39106002,6629194A-5056-A20F-9EC0A0A89BA15BAA,92,2018/09/17 00:00:00+00,,routine
39106003,498501,92,2018/09/17 00:00:00+00,,routine
39106004,2F69DADE-5056-A20B-FAD60219B3F17878,93,2018/09/17 00:00:00+00,,routine
39106005,3C5600AE-1422-201B-192D0A39D4380CD0,93,2018/09/17 00:00:00+00,,routine
39106006,940EFB76-5056-A20B-FA39499A3ADC67F6,91,2023/05/24 00:00:00+00,,routine
39106007,28CE9494-B006-149E-AB4A22CF6029E313,97.5,2023/05/24 00:00:00+00,,routine
39106008,497816,94,2023/05/24 00:00:00+00,,routine
39106009,6E8B6631-6404-7B32-F038785A53A78B3E,95,2023/05/24 00:00:00+00,,routine
39106010,36598553-3EC2-4384-909E-9DF2A7DBC26B,98,2023/05/25 00:00:00+00,,routine
39106011,3879029A-BA6B-BCE7-5F22DD80ABC51891,93.5,2018/10/05 00:00:00+00,,routine
39106012,25FEF9B7-AB6D-160F-E84B54ED0078989F,97,2018/10/08 00:00:00+00,,routine
39106013,52E0092E-5056-A20B-FA0C1D0D89866D1C,97,2018/10/08 00:00:00+00,,routine
39106014,4E2E7439-3048-98E5-1A07B03B3463856A,97,2018/10/08 00:00:00+00,,routine
39106015,F9D78239-061A-6098-C1A2858EF7FECA6E,97,2018/10/08 00:00:00+00,,routine
39106016,496931,97.5,2018/10/08 00:00:00+00,,routine
39106017,8178D12A-F8FF-C02F-4CC712177581D6E4,97.5,2018/10/08 00:00:00+00,,followup
39106018,AC474CBF-862A-119B-94C1118F7B40CD68,97.5,2018/10/08 00:00:00+00,,routine
39106019,DB55B764-5056-A20F-9EB9815BF95E5A44,98,2018/10/08 00:00:00+00,,routine
39106020,7EFAF1D8-5056-A20B-FAC9C0A80D04517A,98.5,2018/10/08 00:00:00+00,,routine
39106021,137E370F-5056-A20B-FAF49E65ECC1A07B,98.5,2018/10/08 00:00:00+00,,routine
39106022,F6A76F32-025C-1BE1-88FEFEBBAD8CBA10,98.5,2018/10/08 00:00:00+00,,routine
39106023,500672,96.5,2023/05/30 00:00:00+00,,routine
39106024,7E45D1CF-5056-A20B-FACEAD5B81E56F3B,97,2023/06/02 00:00:00+00,,routine
39106025,91BB6ED3-FC60-787A-413B044A1CA4F713,93.5,2018/12/04 00:00:00+00,,routine
39106026,4899642D-5056-A20B-FA11F3058E5047FF,94,2018/12/04 00:00:00+00,,routine
39106027,2433A9E0-C425-9878-8E5B8EE5BAABDEF4,94,2018/12/04 00:00:00+00,,routine
39106028,2219AACA-E6BF-1B50-250786649C1538A3,94.5,2018/12/04 00:00:00+00,,routine
39106029,0046D7E0-5056-A20B-FA728F89DE72F101,96,2018/12/04 00:00:00+00,,routine
39106030,A420E689-90FE-A999-D942B066DF4D6C46,96,2018/12/04 00:00:00+00,,routine
39106031,14B1B4C4-C4B1-DBC5-15A88FB360EE58B5,96.5,2018/12/04 00:00:00+00,,routine
39106032,501406,96.5,2018/12/04 00:00:00+00,,routine
39106033,1DE6FB9E-3048-983B-267D9BECA1ED6162,96.5,2018/12/04 00:00:00+00,,routine
39106034,B85C2CAD-A315-82FC-C44B3535BD0A2BEF,97,2023/06/21 00:00:00+00,,routine
39106035,500946,97,2018/12/04 00:00:00+00,,routine
39106036,7EB8ECF6-D45E-01CD-87DA87D6AAA838F1,97,2018/12/04 00:00:00+00,,routine
39106037,494954,97.5,2018/12/04 00:00:00+00,,routine
39106038,8FAF7E09-E437-5B80-D70E21AED179282C,97.5,2018/12/04 00:00:00+00,,routine
39106039,4A3C65C2-F2CB-E5DD-B8FED42ADB69AF9D,98,2018/12/04 00:00:00+00,,routine
39106040,4C095B56-DE6D-3610-5845A7EB381A0512,98,2018/12/04 00:00:00+00,,routine
39106041,500781,98.5,2018/12/04 00:00:00+00,,routine
39106042,53E80693-5056-A20F-9ED3C6BB42EEF87B,99,2018/12/04 00:00:00+00,,routine
39106043,1AECBAD6-5056-A20B-FA33BB0856EEAAEE,88.5,2018/12/05 00:00:00+00,,routine
