,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
15932,AUS,BCI,AMPLITUD,LTRENDIDX,M,2007-11-01,100.552,
15933,AUS,BCI,AMPLITUD,LTRENDIDX,M,2007-12-01,100.239,
15934,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-01-01,99.85426,
15935,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-02-01,99.47468,
15936,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-03-01,99.16853,
15937,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-04-01,98.97621,
15938,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-05-01,98.96903,
15939,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-06-01,99.19404,
15940,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-07-01,99.43374,
15941,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-08-01,99.37978,
15942,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-09-01,98.79194,
15943,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-10-01,97.95069,
15944,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-11-01,97.22781,
15945,AUS,BCI,AMPLITUD,LTRENDIDX,M,2008-12-01,96.9103,
15946,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-01-01,96.90594,
15947,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-02-01,97.12956,
15948,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-03-01,97.57614,
15949,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-04-01,98.16592,
15950,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-05-01,98.86146,
15951,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-06-01,99.64148,
15952,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-07-01,100.369,
15953,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-08-01,100.8361,
15954,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-09-01,100.8614,
15955,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-10-01,100.6476,
15956,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-11-01,100.4262,
15957,AUS,BCI,AMPLITUD,LTRENDIDX,M,2009-12-01,100.3417,
15958,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-01-01,100.3427,
15959,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-02-01,100.3351,
15960,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-03-01,100.2503,
15961,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-04-01,100.1211,
15962,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-05-01,100.0018,
15963,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-06-01,99.93195,
15964,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-07-01,99.89155,
15965,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-08-01,99.85638,
15966,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-09-01,99.82505,
15967,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-10-01,99.84026,
15968,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-11-01,99.97896,
15969,AUS,BCI,AMPLITUD,LTRENDIDX,M,2010-12-01,100.2959,
15970,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-01-01,100.6436,
15971,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-02-01,100.8093,
15972,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-03-01,100.6206,
15973,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-04-01,100.2336,
15974,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-05-01,99.84077,
15975,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-06-01,99.57605,
15976,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-07-01,99.42708,
15977,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-08-01,99.37601,
15978,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-09-01,99.42478,
15979,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-10-01,99.52245,
15980,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-11-01,99.62641,
15981,AUS,BCI,AMPLITUD,LTRENDIDX,M,2011-12-01,99.71468,
15982,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-01-01,99.79196,
15983,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-02-01,99.87005,
15984,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-03-01,99.95932,
15985,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-04-01,100.0594,
15986,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-05-01,100.1661,
15987,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-06-01,100.2676,
15988,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-07-01,100.3338,
15989,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-08-01,100.3114,
15990,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-09-01,100.1537,
15991,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-10-01,99.93916,
15992,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-11-01,99.76814,
15993,AUS,BCI,AMPLITUD,LTRENDIDX,M,2012-12-01,99.71604,
15994,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-01-01,99.74325,
15995,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-02-01,99.80212,
15996,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-03-01,99.86484,
15997,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-04-01,99.9195,
15998,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-05-01,99.96239,
15999,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-06-01,99.9983,
16000,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-07-01,100.0526,
16001,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-08-01,100.163,
16002,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-09-01,100.3524,
16003,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-10-01,100.5463,
16004,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-11-01,100.6306,
16005,AUS,BCI,AMPLITUD,LTRENDIDX,M,2013-12-01,100.5054,
16006,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-01-01,100.248,
16007,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-02-01,99.94948,
16008,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-03-01,99.6835,
16009,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-04-01,99.5159,
16010,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-05-01,99.55087,
16011,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-06-01,99.87851,
16012,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-07-01,100.32,
16013,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-08-01,100.6497,
16014,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-09-01,100.7038,
16015,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-10-01,100.6003,
16016,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-11-01,100.4923,
16017,AUS,BCI,AMPLITUD,LTRENDIDX,M,2014-12-01,100.4796,
16018,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-01-01,100.5237,
16019,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-02-01,100.5569,
16020,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-03-01,100.5346,
16021,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-04-01,100.4982,
16022,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-05-01,100.5149,
16023,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-06-01,100.6314,
16024,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-07-01,100.7753,
16025,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-08-01,100.8441,
16026,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-09-01,100.7682,
16027,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-10-01,100.6477,
16028,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-11-01,100.6225,
16029,AUS,BCI,AMPLITUD,LTRENDIDX,M,2015-12-01,100.7865,
16030,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-01-01,101.0064,
16031,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-02-01,101.0876,
16032,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-03-01,100.8846,
16033,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-04-01,100.5495,
16034,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-05-01,100.2954,
16035,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-06-01,100.2907,
16036,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-07-01,100.4746,
16037,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-08-01,100.7804,
16038,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-09-01,101.1727,
16039,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-10-01,101.5608,
16040,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-11-01,101.8327,
16041,AUS,BCI,AMPLITUD,LTRENDIDX,M,2016-12-01,101.8934,
16042,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-01-01,101.8193,
16043,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-02-01,101.6869,
16044,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-03-01,101.5376,
16045,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-04-01,101.3997,
16046,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-05-01,101.3005,
16047,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-06-01,101.2665,
16048,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-07-01,101.2853,
16049,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-08-01,101.3532,
16050,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-09-01,101.4701,
16051,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-10-01,101.5857,
16052,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-11-01,101.6332,
16053,AUS,BCI,AMPLITUD,LTRENDIDX,M,2017-12-01,101.5657,
16054,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-01-01,101.459,
16055,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-02-01,101.4151,
16056,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-03-01,101.5032,
16057,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-04-01,101.639,
16058,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-05-01,101.7028,
16059,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-06-01,101.6095,
16060,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-07-01,101.4515,
16061,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-08-01,101.3585,
16062,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-09-01,101.4208,
16063,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-10-01,101.5498,
16064,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-11-01,101.6209,
16065,AUS,BCI,AMPLITUD,LTRENDIDX,M,2018-12-01,101.5515,
16066,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-01-01,101.4356,
16067,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-02-01,101.4073,
16068,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-03-01,101.5503,
16069,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-04-01,101.72,
16070,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-05-01,101.703,
16071,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-06-01,101.3498,
16072,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-07-01,100.8941,
16073,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-08-01,100.66,
16074,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-09-01,100.8718,
16075,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-10-01,101.2417,
16076,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-11-01,101.3488,
16077,AUS,BCI,AMPLITUD,LTRENDIDX,M,2019-12-01,100.8614,
16078,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-01-01,100.0198,
16079,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-02-01,99.13484,
16080,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-03-01,98.43929,
16081,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-04-01,97.98297,
16082,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-05-01,97.86101,
16083,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-06-01,98.20266,
16084,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-07-01,98.82592,
16085,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-08-01,99.56946,
16086,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-09-01,100.343,
16087,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-10-01,101.0573,
16088,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-11-01,101.5933,
16089,AUS,BCI,AMPLITUD,LTRENDIDX,M,2020-12-01,101.8297,
16090,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-01-01,101.8497,
16091,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-02-01,101.7045,
16092,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-03-01,101.3932,
16093,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-04-01,101.008,
16094,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-05-01,100.6469,
16095,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-06-01,100.4003,
16096,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-07-01,100.313,
16097,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-08-01,100.4803,
16098,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-09-01,100.9834,
16099,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-10-01,101.5712,
16100,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-11-01,101.9132,
16101,AUS,BCI,AMPLITUD,LTRENDIDX,M,2021-12-01,101.7679,
16102,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-01-01,101.3972,
16103,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-02-01,101.1472,
16104,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-03-01,101.2565,
16105,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-04-01,101.5411,
16106,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-05-01,101.7265,
16107,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-06-01,101.6018,
16108,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-07-01,101.2748,
16109,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-08-01,100.8843,
16110,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-09-01,100.5147,
16111,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-10-01,100.1736,
16112,AUS,BCI,AMPLITUD,LTRENDIDX,M,2022-11-01,99.84592,
16113,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-01-01,99.84339,
16114,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-02-01,99.84637,
16115,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-03-01,99.93755,
16116,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-04-01,100.1019,
16117,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-05-01,100.3004,
16118,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-06-01,100.6187,
16119,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-07-01,100.7417,
16120,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-08-01,100.6828,
16121,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-09-01,100.7408,
16122,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-10-01,100.8041,
16123,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-11-01,100.8505,
16124,CHE,BCI,AMPLITUD,LTRENDIDX,M,1966-12-01,100.7773,
16125,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-01-01,100.5286,
16126,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-02-01,99.89162,
16127,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-03-01,99.80428,
16128,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-04-01,99.58838,
16129,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-05-01,99.39558,
16130,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-06-01,99.3167,
16131,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-07-01,99.35124,
16132,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-08-01,99.47193,
16133,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-09-01,99.59885,
16134,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-10-01,99.66438,
16135,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-11-01,99.62283,
16136,CHE,BCI,AMPLITUD,LTRENDIDX,M,1967-12-01,99.63568,
16137,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-01-01,99.6963,
16138,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-02-01,99.94974,
16139,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-03-01,100.1394,
16140,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-04-01,100.3322,
16141,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-05-01,100.5953,
16142,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-06-01,100.8382,
16143,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-07-01,100.9797,
16144,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-08-01,101.0307,
16145,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-09-01,101.1692,
16146,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-10-01,101.5603,
16147,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-11-01,102.0709,
16148,CHE,BCI,AMPLITUD,LTRENDIDX,M,1968-12-01,102.3469,
16149,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-01-01,102.5413,
16150,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-02-01,102.909,
16151,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-03-01,103.4865,
16152,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-04-01,103.8505,
16153,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-05-01,103.6996,
16154,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-06-01,103.565,
16155,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-07-01,103.6546,
16156,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-08-01,103.7718,
16157,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-09-01,103.9064,
16158,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-10-01,103.9238,
16159,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-11-01,103.8525,
16160,CHE,BCI,AMPLITUD,LTRENDIDX,M,1969-12-01,103.7878,
16161,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-01-01,103.6356,
16162,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-02-01,103.5912,
16163,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-03-01,103.6596,
16164,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-04-01,103.8244,
16165,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-05-01,103.9621,
16166,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-06-01,103.8429,
16167,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-07-01,103.5495,
16168,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-08-01,103.2552,
16169,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-09-01,102.9349,
16170,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-10-01,102.6052,
16171,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-11-01,102.4389,
16172,CHE,BCI,AMPLITUD,LTRENDIDX,M,1970-12-01,102.3191,
16173,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-01-01,102.2459,
16174,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-02-01,102.177,
16175,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-03-01,102.0169,
16176,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-04-01,101.7267,
16177,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-05-01,101.5415,
16178,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-06-01,101.441,
16179,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-07-01,101.0795,
16180,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-08-01,100.6736,
16181,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-09-01,100.5196,
16182,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-10-01,100.3636,
16183,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-11-01,99.99754,
16184,CHE,BCI,AMPLITUD,LTRENDIDX,M,1971-12-01,99.56213,
16185,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-01-01,99.17595,
16186,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-02-01,99.03799,
16187,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-03-01,99.24739,
16188,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-04-01,99.41323,
16189,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-05-01,99.30112,
16190,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-06-01,99.23779,
16191,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-07-01,99.41596,
16192,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-08-01,99.79215,
16193,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-09-01,100.1335,
16194,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-10-01,100.463,
16195,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-11-01,100.8877,
16196,CHE,BCI,AMPLITUD,LTRENDIDX,M,1972-12-01,101.2251,
16197,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-01-01,101.5941,
16198,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-02-01,101.7922,
16199,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-03-01,101.7321,
16200,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-04-01,101.5368,
16201,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-05-01,101.3489,
16202,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-06-01,101.3434,
16203,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-07-01,101.3896,
16204,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-08-01,101.4942,
16205,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-09-01,101.576,
16206,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-10-01,101.6184,
16207,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-11-01,101.6512,
16208,CHE,BCI,AMPLITUD,LTRENDIDX,M,1973-12-01,101.6904,
16209,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-01-01,101.7116,
16210,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-02-01,101.5803,
16211,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-03-01,101.4273,
16212,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-04-01,101.293,
16213,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-05-01,101.1252,
16214,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-06-01,100.8452,
16215,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-07-01,100.483,
16216,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-08-01,100.1207,
16217,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-09-01,99.64844,
16218,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-10-01,98.91986,
16219,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-11-01,98.17098,
16220,CHE,BCI,AMPLITUD,LTRENDIDX,M,1974-12-01,97.57113,
16221,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-01-01,96.87804,
16222,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-02-01,96.08158,
16223,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-03-01,95.53384,
16224,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-04-01,95.17391,
16225,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-05-01,94.9794,
16226,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-06-01,95.02444,
16227,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-07-01,95.13992,
16228,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-08-01,95.13779,
16229,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-09-01,94.95185,
16230,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-10-01,95.1261,
16231,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-11-01,95.55514,
16232,CHE,BCI,AMPLITUD,LTRENDIDX,M,1975-12-01,96.03116,
16233,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-01-01,96.53052,
16234,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-02-01,97.14621,
16235,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-03-01,97.76422,
16236,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-04-01,98.31688,
16237,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-05-01,98.5665,
16238,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-06-01,98.55755,
16239,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-07-01,98.4885,
16240,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-08-01,98.4046,
16241,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-09-01,98.47986,
16242,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-10-01,98.61736,
16243,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-11-01,98.45688,
16244,CHE,BCI,AMPLITUD,LTRENDIDX,M,1976-12-01,98.10435,
16245,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-01-01,98.01643,
16246,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-02-01,98.15182,
16247,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-03-01,98.31366,
16248,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-04-01,98.43962,
16249,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-05-01,98.57063,
16250,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-06-01,98.6052,
16251,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-07-01,98.64849,
16252,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-08-01,98.71062,
16253,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-09-01,98.72665,
16254,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-10-01,98.77209,
16255,CHE,BCI,AMPLITUD,LTRENDIDX,M,1977-11-01,98.85729,
